indice;id;protocoloRN;siglaTribunal;grau;grau_valido;classeProcessual;classeProcessual_valida;numero;numero_valido;faseProcessual;segmentoJustica;assuntos;assuntos_count;assuntos_validos;assuntos_invalidos;assuntos_invalidos_count;dataAjuizamento;dataAjuizamento_parsed;dataAjuizamento_valida;millisInsercao;millisInsercao_parsed;orgaoJulgador_codigoOrgao;orgaoJulgador_valido;codigoLocalidade;codigoLocalidade_valido;nivelSigilo;procEl;procEl_valido;dscSistema;dscSistema_valido;polo_at_count;polo_at_fisica_count;polo_at_fisica_documento_count;polo_at_fisica_documento_valido_count;polo_at_fisica_sem_nome_count;polo_at_fisica_sem_sexo_count;polo_at_fisica_sem_dataNascimento_count;polo_at_fisica_sexo_array;polo_at_juridica_count;polo_at_juridica_documento_count;polo_at_juridica_documento_valido_count;polo_at_autoridade_count;polo_at_orgaorepresentacao_count;polo_pa_count;polo_pa_fisica_count;polo_pa_fisica_documento_count;polo_pa_fisica_documento_valido_count;polo_pa_fisica_sem_nome_count;polo_pa_fisica_sem_sexo_count;polo_pa_fisica_sem_dataNascimento_count;polo_pa_fisica_sexo_array;polo_pa_juridica_count;polo_pa_juridica_documento_count;polo_pa_juridica_documento_valido_count;polo_pa_autoridade_count;polo_pa_orgaorepresentacao_count;polo_vi_count;polo_vi_fisica_count;polo_vi_juridica_count;polo_vi_autoridade_count;polo_vi_orgaorepresentacao_count;mov_count;mov_count_invalido;mov_array_invalido;mov_exige_complemento_count;mov_exige_complemento_sem_complemento;mov_exige_complemento_count_invalido;mov_exige_complemento_array_invalido;mov_dataHora_count_invalido;mov_magistradoProlator_count;mov_magistradoProlator_count_invalido;mov_ultimo_nivel_count_invalido;mov_ultimo_nivel_array_invalido;mov_1st_recebimento_cod;mov_1st_recebimento_descricao;mov_1st_recebimento_complemento;mov_1st_recebimento_dataHora;mov_1st_recebimento_ano;mov_1st_denuncia_queixa_cod;mov_1st_denuncia_queixa_dataHora;mov_1st_denuncia_queixa_ano;mov_1st_julgamento_cod;mov_1st_julgamento_descricao;mov_1st_julgamento_dataHora;mov_1st_julgamento_ano;mov_1st_tree_385_cod;mov_1st_tree_385_descricao;mov_1st_tree_385_dataHora;mov_1st_tree_385_ano;mov_1st_baixa_cod;mov_1st_baixa_descricao;mov_1st_baixa_dataHora;mov_1st_baixa_complemento;mov_1st_baixa_ano;mov_last_baixa_cod;mov_last_baixa_descricao;mov_last_baixa_dataHora;mov_last_baixa_complemento;mov_last_baixa_ano;mov_1st_execucao_iniciada_cod;mov_1st_execucao_iniciada_descricao;mov_1st_execucao_iniciada_dataHora;mov_1st_execucao_iniciada_complemento;mov_1st_execucao_iniciada_classe_anterior;mov_1st_execucao_iniciada_classe_nova;mov_1st_homolog_revog_cod;mov_1st_homolog_revog_descricao;mov_1st_homolog_revog_dataHora;mov_1st_homolog_revog_ano;mov_1st_conc_deneg_cod;mov_1st_conc_deneg_descricao;mov_1st_conc_deneg_dataHora;mov_1st_conc_deneg_ano;mov_1st_decreta_falencia_cod;mov_1st_decreta_falencia_descricao;mov_1st_decreta_falencia_dataHora;mov_1st_decreta_falencia_ano;mov_last_sobrestamento_cod;mov_last_sobrestamento_descricao;mov_last_sobrestamento_dataHora;mov_last_sobrestamento_ano;mov_last_dessobrestamento_cod;mov_last_dessobrestamento_descricao;mov_last_dessobrestamento_dataHora;mov_last_dessobrestamento_ano;mov_last_mov_cod;mov_last_mov_descricao;mov_last_mov_dataHora;mov_last_mov_ano;mov_Sent_count;mov_Sent_count_2018;mov_Sent_count_2019;mov_Sent_count_2020;mov_Sent_count_2021;mov_Sent_count_2022;mov_Sent_array_data;mov_Sent_homolog_count;mov_Sent_homolog_count_2018;mov_Sent_homolog_count_2019;mov_Sent_homolog_count_2020;mov_Sent_homolog_count_2021;mov_Sent_homolog_count_2022;mov_SentC_count;mov_SentC_count_2018;mov_SentC_count_2019;mov_SentC_count_2020;mov_SentC_count_2021;mov_SentC_count_2022;mov_SentC_array_data;mov_Liminar_count;mov_Liminar_count_2018;mov_Liminar_count_2019;mov_Liminar_count_2020;mov_Liminar_count_2021;mov_Liminar_count_2022;mov_Audiencia_count;mov_Audiencia_count_invalida;mov_AudConc_count;mov_AudConc_count_2018;mov_AudConc_count_2019;mov_AudConc_count_2020;mov_AudConc_count_2021;mov_AudConc_count_2022;mov_AudConc_array_data;mov_last_51_cod;mov_last_51_descricao;mov_last_51_dataHora;mov_last_julgamento_cod;mov_last_julgamento_descricao;mov_last_julgamento_dataHora;mov_1st_sessao_juri_cod;mov_1st_sessao_juri_descricao;mov_1st_sessao_juri_dataHora;mov_1st_sessao_juri_complemento;mov_1st_condenacao_procedente_cod;mov_1st_condenacao_procedente_descricao;mov_1st_condenacao_procedente_dataHora;mov_distribuicao_cancelada_flag;mov_remessa_count;mov_remessa_count_invalida;mov_mudanca_classe_count;mov_mudanca_classe_count_invalida;mov_mudanca_classe_codigos;mov_mudanca_classe_datas;mov_mudanca_classe_anteriores;mov_mudanca_classe_novas;mov_mudanca_classe_complementos;mov_suspencao_count;mov_suspencao_count_invalida;mov_suspencao_complementos;mov_medida_protetiva_count;mov_medida_protetiva_count_invalida;mov_medida_protetiva_complementos;mov_procedimento_restaurativo_count;mov_procedimento_restaurativo_count_invalido;mov_procedimento_restaurativo_complementos;mov_last_reativacao_cod;mov_last_reativacao_descricao;mov_last_reativacao_dataHora;classesProcessuais
processos-tjrr;TJRR_69_G1_2787_00008727620178230010;TJRR26736202110151634323222797;TJRR;G1;True;69;True;00008727620178230010;True;1;Justiça Estadual;5788;1;True;"";0;20170209000000;20170209000000;True;1634504243712;20211017175723;2787;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;1;M;0;0;0;0;0;1;1;0;0;0;0;0;M;0;0;0;0;0;0;0;0;0;0;50;0;"";17;0;0;"";0;6;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20170209165342;2017;"";"";"";466.0;"";20171129000000;2017;466.0;"";20171129000000;2017;22.0;"";20180406114337;"";2018.0;246.0;"";20190409144955;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20190409144955;2019;1;0;0;0;0;0;['20171129000000'];1;0;0;0;0;0;1;0;0;0;0;0;['20171129000000'];0;0;0;0;0;0;4;0;0;0;0;0;0;0;[];51.0;"";20171121000000;466.0;"";20171129000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[69]
processos-tjrr;TJRR_1703_G1_2786_00009657320168230010;TJRR57621202110151634330265902;TJRR;G1;True;1703;True;00009657320168230010;True;1;Justiça Estadual;9978;1;True;"";0;20160108094856;20160108094856;True;1634505556388;20211017181916;2786;True;1400100;True;1;2;True;8;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;12;0;"";4;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160108094856;2016;"";"";"";219.0;"";20160121000000;2016;219.0;"";20160121000000;2016;22.0;"";20160212161141;"";2016.0;22.0;"";20160212161141;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20160212161141;2016;1;0;0;0;0;0;['20160121000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20160121000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20160113000000;219.0;"";20160121000000;"";"";"";"";219.0;"";20160121000000;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1703]
processos-tjrr;TJRR_283_G1_2782_00009938820108230030;TJRR81391202110151634324300563;TJRR;G1;True;283;True;00009938820108230030;True;1;Justiça Estadual;3604;1;True;"";0;20100909084124;20100909084124;True;1634504577930;20211017180257;2782;True;1400308;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;0;M;0;0;0;0;0;1;1;0;0;0;136;0;"";65;0;0;"";0;19;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20100909084124;2010;391.0;20100914000000;2010;219.0;"";20111215000000;2011;219.0;"";20111215000000;2011;22.0;"";20170302144901;"";2017.0;22.0;"";20170302144901;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20170302144901;2017;3;0;0;0;0;0;['20111215000000', '20111215000000', '20121126000000'];0;0;0;0;0;0;3;0;0;0;0;0;['20111215000000', '20111215000000', '20121126000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20161010000000;219.0;"";20121126000000;"";"";"";"";219.0;"";20111215000000;False;4;0;1;1;10966;20121122000000;None;None;"";0;0;"";0;0;"";0;0;"";"";"";"";[283]
processos-tjrr;TJRR_69_G1_2787_00009969320168230010;TJRR57621202110151634330265902;TJRR;G1;True;69;True;00009969320168230010;True;1;Justiça Estadual;5779;1;True;"";0;20160125000000;20160125000000;True;1634505564025;20211017181924;2787;True;1400100;True;1;1;True;2;True;1;1;0;0;0;0;1;F;0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;60;0;"";23;0;0;"";0;10;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160129171401;2016;"";"";"";12032.0;"";20170210000000;2017;12032.0;"";20170210000000;2017;22.0;"";20170823092629;"";2017.0;246.0;"";20190430114258;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20190430114258;2019;2;0;0;0;0;0;['20170210000000', '20170705000000'];1;0;0;0;0;0;2;0;0;0;0;0;['20170210000000', '20170705000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20170704000000;1049.0;"";20170705000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[69]
processos-tjrr;TJRR_7_G1_2787_00010141720168230010;TJRR35787202110151634329195849;TJRR;G1;True;7;True;00010141720168230010;True;1;Justiça Estadual;5802;1;True;"";0;20160128000000;20160128000000;True;1634505542885;20211017181902;2787;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;1;1;1;0;0;1;F;0;0;0;0;0;1;1;0;0;0;13;0;"";7;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160203115541;2016;"";"";"";466.0;"";20160128000000;2016;466.0;"";20160128000000;2016;22.0;"";20160314112241;"";2016.0;22.0;"";20160314112241;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20200313131551;2020;1;0;0;0;0;0;['20160128000000'];1;0;0;0;0;0;1;0;0;0;0;0;['20160128000000'];0;0;0;0;0;0;3;0;0;0;0;0;0;0;[];"";"";"";466.0;"";20160128000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[7]
processos-tjrr;TJRR_7_G1_2785_00010822120108230060;TJRR36365202110151634322395607;TJRR;G1;True;7;True;00010822120108230060;True;1;Justiça Estadual;7703;1;True;"";0;20100927164608;20100927164608;True;1634503840392;20211017175040;2785;True;1400605;True;0;2;True;8;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;0;97;0;"";44;0;0;"";0;17;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20100927164608;2010;"";"";"";461.0;"";20150727000000;2015;"";"";"";"";22.0;"";20150916103604;"";2015.0;22.0;"";20171030125036;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20171030125036;2017;1;0;0;0;0;0;['20150727000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20150727000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20151028000000;461.0;"";20150727000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";849.0;"";20150916104147;[7]
processos-tjrr;TJRR_279_G1_76559_00010968220158230010;TJRR39957202110151634329884647;TJRR;G1;True;279;True;00010968220158230010;True;1;Justiça Estadual;5560;1;True;"";0;20150122000000;20150122000000;True;1634505634578;20211017182034;76559;True;1400100;True;0;1;True;2;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;0;0;0;9;0;"";3;0;0;"";0;0;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150122101406;2015;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1051;"";20191126000639;2019;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];"";"";"";"";"";"";"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_1116_G1_2784_00011109120118230047;TJRR92592202110151634322866907;TJRR;G1;True;1116;True;00011109120118230047;True;1;Justiça Estadual;11786;1;True;"";0;20110803000000;20110803000000;True;1634504082547;20211017175442;2784;True;1400472;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;75;0;"";34;0;0;"";0;10;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20110803170545;2011;"";"";"";471.0;"";20211012155225;2021;471.0;"";20211012155225;2021;22.0;"";20151022161401;"";2015.0;22.0;"";20171212111849;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";60;"";20211013083400;2021;1;0;0;0;1;0;['20211012155225'];0;0;0;0;0;0;1;0;0;0;1;0;['20211012155225'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20211001115234;471.0;"";20211012155225;"";"";"";"";"";"";"";False;7;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";849.0;"";20160609173053;[1116]
processos-tjrr;TJRR_386_G1_2784_00011937320128230047;TJRR68690202110151634330291014;TJRR;G1;True;386;True;00011937320128230047;True;2;Justiça Estadual;5865;1;True;"";0;20150108144646;20150108144646;True;1634505562070;20211017181922;2784;True;1400472;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;0;M;0;0;0;0;0;0;0;0;0;0;31;0;"";10;0;0;"";0;3;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150108000000;2015;"";"";"";11878.0;"";20150519000000;2015;11878.0;"";20150519000000;2015;246.0;"";20160614000000;"";2016.0;22.0;"";20160614171153;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20160614171153;2016;1;0;0;0;0;0;['20150519000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20150519000000'];1;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20150609000000;11878.0;"";20150519000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[386]
processos-tjrr;TJRR_7_G1_2787_00012316020168230010;TJRR81834202110151634328179021;TJRR;G1;True;7;True;00012316020168230010;True;1;Justiça Estadual;5802;1;True;"";0;20160128000000;20160128000000;True;1634505510215;20211017181830;2787;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;1;M;0;0;0;0;0;1;1;0;0;0;0;1;F;0;0;0;0;0;1;1;0;0;0;10;0;"";4;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160304150829;2016;"";"";"";466.0;"";20160128000000;2016;466.0;"";20160128000000;2016;22.0;"";20160331132136;"";2016.0;22.0;"";20160331132136;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20190813161502;2019;1;0;0;0;0;0;['20160128000000'];1;0;0;0;0;0;1;0;0;0;0;0;['20160128000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];"";"";"";466.0;"";20160128000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[7]
processos-tjrr;TJRR_123_G1_2787_00012526520188230010;TJRR42110202110151634327690059;TJRR;G1;True;123;True;00012526520188230010;True;1;Justiça Estadual;10577;1;True;"";0;20170801000000;20170801000000;True;1634505343078;20211017181543;2787;True;1400100;True;1;1;True;2;True;1;1;0;0;0;0;0;F;0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;29;0;"";11;0;0;"";0;4;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20180503112811;2018;"";"";"";466.0;"";20180503000000;2018;466.0;"";20180503000000;2018;22.0;"";20180621184321;"";2018.0;22.0;"";20181128121014;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20210111102541;2021;1;1;0;0;0;0;['20180503000000'];1;1;0;0;0;0;1;1;0;0;0;0;['20180503000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20181105000000;466.0;"";20180503000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";849.0;"";20180919094659;[123]
processos-tjrr;TJRR_69_G1_2787_00012722720168230010;TJRR37031202110151634326325064;TJRR;G1;True;69;True;00012722720168230010;True;1;Justiça Estadual;5779;1;True;"";0;20151203000000;20151203000000;True;1634504901746;20211017180821;2787;True;1400100;True;1;1;True;2;True;1;1;0;0;0;0;1;F;0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;66;0;"";24;0;0;"";0;11;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20160216172453;2016;"";"";"";461.0;"";20170925080456;2017;"";"";"";"";22.0;"";20171130142233;"";2017.0;22.0;"";20171130142233;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20190801160025;2019;1;0;0;0;0;0;['20170925080456'];0;0;0;0;0;0;1;0;0;0;0;0;['20170925080456'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20170918000000;461.0;"";20170925080456;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[69]
processos-tjrr;TJRR_7_G1_2787_00012970620178230010;TJRR86077202110151634325423024;TJRR;G1;True;7;True;00012970620178230010;True;1;Justiça Estadual;7664;1;True;"";0;20170424000000;20170424000000;True;1634504813115;20211017180653;2787;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;1;1;0;0;0;F;0;0;0;0;0;1;1;0;0;0;13;0;"";6;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20170512114427;2017;"";"";"";466.0;"";20170424000000;2017;466.0;"";20170424000000;2017;22.0;"";20170612130539;"";2017.0;22.0;"";20170612130539;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20190916131959;2019;1;0;0;0;0;0;['20170424000000'];1;0;0;0;0;0;1;0;0;0;0;0;['20170424000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];"";"";"";466.0;"";20170424000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[7]
processos-tjrr;TJRR_279_G1_2784_00013476220108230047;TJRR15760202110151634327168609;TJRR;G1;True;279;True;00013476220108230047;True;1;Justiça Estadual;3431;1;True;"";0;20100706103057;20100706103057;True;1634505141566;20211017181221;2784;True;1400472;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;2;2;0;0;0;0;2;M, M;0;0;0;0;0;1;1;0;0;0;27;0;"";5;0;0;"";0;2;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20100706103057;2010;"";"";"";461.0;"";20151113000000;2015;"";"";"";"";22.0;"";20160513113212;"";2016.0;22.0;"";20160513113212;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";22;"";20160513113212;2016;1;0;0;0;0;0;['20151113000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20151113000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20151113000000;461.0;"";20151113000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_239_G1_2787_00014478420178230010;TJRR98755202110151634321365669;TJRR;G1;True;239;True;00014478420178230010;True;1;Justiça Estadual;10083;1;True;"";0;20170428000000;20170428000000;True;1634503527140;20211017174527;2787;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;1;1;0;0;0;F;0;0;0;0;0;0;0;0;0;0;9;0;"";3;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20170512094119;2017;"";"";"";219.0;"";20170428000000;2017;219.0;"";20170428000000;2017;22.0;"";20170523113837;"";2017.0;22.0;"";20170523113837;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20190628144655;2019;1;0;0;0;0;0;['20170428000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20170428000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];"";"";"";219.0;"";20170428000000;"";"";"";"";219.0;"";20170428000000;False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[239]
processos-tjrr;TJRR_69_G1_2787_00015170920148230010;TJRR32998202110151634329209395;TJRR;G1;True;69;True;00015170920148230010;True;1;Justiça Estadual;9606;1;True;"";0;20140206000000;20140206000000;True;1634505551121;20211017181911;2787;True;1400100;True;1;1;True;2;True;1;1;0;0;0;0;0;M;0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;52;0;"";22;0;0;"";0;8;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20140206173002;2014;"";"";"";1049.0;"";20140904000000;2014;1049.0;"";20140904000000;2014;22.0;"";20141015103848;"";2014.0;246.0;"";20190725132933;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20190725132933;2019;1;0;0;0;0;0;['20140904000000'];0;0;0;0;0;0;1;0;0;0;0;0;['20140904000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20140902000000;1049.0;"";20140904000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[69]
processos-tjrr;TJRR_279_G1_13674_00015489220158230010;TJRR75169202110151634326672548;TJRR;G1;True;279;True;00015489220158230010;True;1;Justiça Estadual;5560;1;True;"";0;20150128110317;20150128110317;True;1634505285005;20211017181445;13674;True;1400100;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;2;2;0;0;0;0;2;F, F;0;0;0;0;0;1;1;0;0;0;9;0;"";3;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150128110317;2015;"";"";"";11878.0;"";20181010000000;2018;11878.0;"";20181010000000;2018;22.0;"";20181011121942;"";2018.0;22.0;"";20181011121942;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";123;"";20190402000000;2019;1;1;0;0;0;0;['20181010000000'];0;0;0;0;0;0;1;1;0;0;0;0;['20181010000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20180926000000;11878.0;"";20181010000000;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_69_G1_2787_00015566420188230010;TJRR80521202110151634323162778;TJRR;G1;True;69;True;00015566420188230010;True;1;Justiça Estadual;5779;1;True;"";0;20180201000000;20180201000000;True;1634504219499;20211017175659;2787;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;1;1;1;0;0;0;F;0;0;0;0;0;0;0;0;0;0;15;0;"";4;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20180208164016;2018;"";"";"";466.0;"";20180201000000;2018;466.0;"";20180201000000;2018;22.0;"";20180418183529;"";2018.0;246.0;"";20190430114100;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20190430114100;2019;1;1;0;0;0;0;['20180201000000'];1;1;0;0;0;0;1;1;0;0;0;0;['20180201000000'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];"";"";"";466.0;"";20180201000000;"";"";"";"";"";"";"";False;0;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[69]
processos-tjrr;TJRR_279_G1_13674_00015904420158230010;TJRR12323202110151634330052613;TJRR;G1;True;279;True;00015904420158230010;True;1;Justiça Estadual;5560;1;True;"";0;20150128093705;20150128093705;True;1634505820858;20211017182340;13674;True;1400100;True;0;2;True;8;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;1;1;0;0;1;M;0;0;0;0;0;1;1;0;0;0;9;0;"";3;0;0;"";0;1;0;0;"";26.0;"";['2:tipo_de_distribuicao_redistribuicao:2'];20150128093705;2015;"";"";"";11878.0;"";20180927000000;2018;11878.0;"";20180927000000;2018;22.0;"";20180927115832;"";2018.0;22.0;"";20180927115832;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";123;"";20190402000000;2019;1;1;0;0;0;0;['20180927000000'];0;0;0;0;0;0;1;1;0;0;0;0;['20180927000000'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20180905000000;11878.0;"";20180927000000;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
